"sex_age"	"estimate"	"iter"
"Male_Fledgling"	0.2431546	"777"
"Female_Chick"	0.497977389994139	"777"
"Male_Chick"	0.572062513320966	"777"
"Female_Adult"	0.6747938	"778"
"Male_Adult"	0.6913634	"778"
"Female_Fledgling"	0.2064449	"778"
"Male_Fledgling"	0.2275313	"778"
"Female_Chick"	0.573847280418575	"778"
"Male_Chick"	0.565187905064511	"778"
"Female_Adult"	0.6850322	"779"
"Male_Adult"	0.7042346	"779"
"Female_Fledgling"	0.1379093	"779"
"Male_Fledgling"	0.1856999	"779"
"Female_Chick"	0.485484020532936	"779"
"Male_Chick"	0.632043745907836	"779"
"Female_Adult"	0.6653917	"780"
"Male_Adult"	0.6826294	"780"
"Female_Fledgling"	0.1169603	"780"
"Male_Fledgling"	0.1780373	"780"
"Female_Chick"	0.45198705121288	"780"
"Male_Chick"	0.536947396785872	"780"
"Female_Adult"	0.7065518	"781"
"Male_Adult"	0.6565902	"781"
"Female_Fledgling"	0.1400429	"781"
"Male_Fledgling"	0.2358802	"781"
"Female_Chick"	0.518706994205703	"781"
"Male_Chick"	0.568740186898988	"781"
"Female_Adult"	0.6923643	"782"
"Male_Adult"	0.6831613	"782"
"Female_Fledgling"	0.1665297	"782"
"Male_Fledgling"	0.1876543	"782"
"Female_Chick"	0.451774592516231	"782"
"Male_Chick"	0.533483755065053	"782"
"Female_Adult"	0.689061	"783"
"Male_Adult"	0.6830946	"783"
"Female_Fledgling"	0.1580991	"783"
"Male_Fledgling"	0.2730221	"783"
"Female_Chick"	0.422636198681436	"783"
"Male_Chick"	0.504901520691181	"783"
"Female_Adult"	0.724537	"784"
"Male_Adult"	0.7159396	"784"
"Female_Fledgling"	0.1736867	"784"
"Male_Fledgling"	0.1961357	"784"
"Female_Chick"	0.498787254445178	"784"
"Male_Chick"	0.536357242909483	"784"
"Female_Adult"	0.7007044	"785"
"Male_Adult"	0.6768308	"785"
"Female_Fledgling"	0.1708604	"785"
"Male_Fledgling"	0.2377609	"785"
"Female_Chick"	0.513519210731767	"785"
"Male_Chick"	0.553753989029498	"785"
"Female_Adult"	0.702273	"786"
"Male_Adult"	0.7078372	"786"
"Female_Fledgling"	0.1411104	"786"
"Male_Fledgling"	0.2342422	"786"
"Female_Chick"	0.525570537086753	"786"
"Male_Chick"	0.574997655314596	"786"
"Female_Adult"	0.7222519	"787"
"Male_Adult"	0.6947491	"787"
"Female_Fledgling"	0.1294199	"787"
"Male_Fledgling"	0.2167643	"787"
"Female_Chick"	0.486453096810837	"787"
"Male_Chick"	0.548710752075893	"787"
"Female_Adult"	0.6652009	"788"
"Male_Adult"	0.6633611	"788"
"Female_Fledgling"	0.1650066	"788"
"Male_Fledgling"	0.2455102	"788"
"Female_Chick"	0.423356115590635	"788"
"Male_Chick"	0.6161505043729	"788"
"Female_Adult"	0.6114347	"789"
"Male_Adult"	0.6882376	"789"
"Female_Fledgling"	0.1660726	"789"
"Male_Fledgling"	0.2490631	"789"
"Female_Chick"	0.4482297872131	"789"
"Male_Chick"	0.546372409602229	"789"
"Female_Adult"	0.6622822	"790"
"Male_Adult"	0.6912016	"790"
"Female_Fledgling"	0.1686907	"790"
"Male_Fledgling"	0.2236411	"790"
"Female_Chick"	0.506973245346194	"790"
"Male_Chick"	0.632059441191056	"790"
"Female_Adult"	0.6559244	"791"
"Male_Adult"	0.672428	"791"
"Female_Fledgling"	0.1466389	"791"
"Male_Fledgling"	0.2026383	"791"
"Female_Chick"	0.48150195448059	"791"
"Male_Chick"	0.597818591397958	"791"
"Female_Adult"	0.7129443	"792"
"Male_Adult"	0.7109924	"792"
"Female_Fledgling"	0.1602726	"792"
"Male_Fledgling"	0.244672	"792"
"Female_Chick"	0.451562580208392	"792"
"Male_Chick"	0.573100836385862	"792"
"Female_Adult"	0.6513052	"793"
"Male_Adult"	0.7264488	"793"
"Female_Fledgling"	0.1947105	"793"
"Male_Fledgling"	0.2045966	"793"
"Female_Chick"	0.471667256761816	"793"
"Male_Chick"	0.514747321375112	"793"
"Female_Adult"	0.7342991	"794"
"Male_Adult"	0.6803954	"794"
"Female_Fledgling"	0.1385472	"794"
"Male_Fledgling"	0.2131894	"794"
"Female_Chick"	0.541468189422385	"794"
"Male_Chick"	0.621361095281412	"794"
"Female_Adult"	0.7163001	"795"
"Male_Adult"	0.6967596	"795"
"Female_Fledgling"	0.1505591	"795"
"Male_Fledgling"	0.2221706	"795"
"Female_Chick"	0.466118532596275	"795"
"Male_Chick"	0.547598577087708	"795"
"Female_Adult"	0.6278718	"796"
"Male_Adult"	0.7081416	"796"
"Female_Fledgling"	0.1224546	"796"
"Male_Fledgling"	0.2038189	"796"
"Female_Chick"	0.459107385068438	"796"
"Male_Chick"	0.482619974020736	"796"
"Female_Adult"	0.6775104	"797"
"Male_Adult"	0.7025331	"797"
"Female_Fledgling"	0.1323397	"797"
"Male_Fledgling"	0.2014478	"797"
"Female_Chick"	0.488281381480267	"797"
"Male_Chick"	0.555704287744608	"797"
"Female_Adult"	0.6366256	"798"
"Male_Adult"	0.7353833	"798"
"Female_Fledgling"	0.1415235	"798"
"Male_Fledgling"	0.2519701	"798"
"Female_Chick"	0.462072493043155	"798"
"Male_Chick"	0.521384249774214	"798"
"Female_Adult"	0.6859158	"799"
"Male_Adult"	0.6901104	"799"
"Female_Fledgling"	0.1826692	"799"
"Male_Fledgling"	0.2361059	"799"
"Female_Chick"	0.511739438927903	"799"
"Male_Chick"	0.522919249624895	"799"
"Female_Adult"	0.6874325	"800"
"Male_Adult"	0.7396194	"800"
"Female_Fledgling"	0.1845199	"800"
"Male_Fledgling"	0.2175738	"800"
"Female_Chick"	0.503235470075416	"800"
"Male_Chick"	0.502156768482041	"800"
"Female_Adult"	0.7100004	"801"
"Male_Adult"	0.6594348	"801"
"Female_Fledgling"	0.164742	"801"
"Male_Fledgling"	0.2185058	"801"
"Female_Chick"	0.487957629424461	"801"
"Male_Chick"	0.557612773607195	"801"
"Female_Adult"	0.7153814	"802"
"Male_Adult"	0.6723478	"802"
"Female_Fledgling"	0.1580656	"802"
"Male_Fledgling"	0.2572057	"802"
"Female_Chick"	0.47839388187178	"802"
"Male_Chick"	0.535578868440416	"802"
"Female_Adult"	0.6881364	"803"
"Male_Adult"	0.7033018	"803"
"Female_Fledgling"	0.1427336	"803"
"Male_Fledgling"	0.2103718	"803"
"Female_Chick"	0.461172967758524	"803"
"Male_Chick"	0.541508634749632	"803"
"Female_Adult"	0.6377705	"804"
"Male_Adult"	0.6912333	"804"
"Female_Fledgling"	0.1579536	"804"
"Male_Fledgling"	0.254083	"804"
"Female_Chick"	0.445879242072688	"804"
"Male_Chick"	0.533144286875051	"804"
"Female_Adult"	0.6528444	"805"
"Male_Adult"	0.7057416	"805"
"Female_Fledgling"	0.1571174	"805"
"Male_Fledgling"	0.2273023	"805"
"Female_Chick"	0.449404456087305	"805"
"Male_Chick"	0.517435424510517	"805"
"Female_Adult"	0.6385927	"806"
"Male_Adult"	0.7161565	"806"
"Female_Fledgling"	0.1173599	"806"
"Male_Fledgling"	0.1845279	"806"
"Female_Chick"	0.494329635050965	"806"
"Male_Chick"	0.512550199825541	"806"
"Female_Adult"	0.6717499	"807"
"Male_Adult"	0.6841945	"807"
"Female_Fledgling"	0.1563731	"807"
"Male_Fledgling"	0.1871143	"807"
"Female_Chick"	0.484077445115778	"807"
"Male_Chick"	0.507296533057126	"807"
"Female_Adult"	0.7312747	"808"
"Male_Adult"	0.6858511	"808"
"Female_Fledgling"	0.154816	"808"
"Male_Fledgling"	0.2284759	"808"
"Female_Chick"	0.550697344578646	"808"
"Male_Chick"	0.518171646652374	"808"
"Female_Adult"	0.6650178	"809"
"Male_Adult"	0.7118375	"809"
"Female_Fledgling"	0.1619284	"809"
"Male_Fledgling"	0.2109711	"809"
"Female_Chick"	0.46374916359103	"809"
"Male_Chick"	0.577804574741889	"809"
"Female_Adult"	0.6509715	"810"
"Male_Adult"	0.6951608	"810"
"Female_Fledgling"	0.182359	"810"
"Male_Fledgling"	0.1823328	"810"
"Female_Chick"	0.42917805419114	"810"
"Male_Chick"	0.600540824790213	"810"
"Female_Adult"	0.7281136	"811"
"Male_Adult"	0.6682911	"811"
"Female_Fledgling"	0.1536595	"811"
"Male_Fledgling"	0.2326004	"811"
"Female_Chick"	0.500019549200996	"811"
"Male_Chick"	0.575557166457484	"811"
"Female_Adult"	0.6731216	"812"
"Male_Adult"	0.738175	"812"
"Female_Fledgling"	0.148655	"812"
"Male_Fledgling"	0.215109	"812"
"Female_Chick"	0.472680709931829	"812"
"Male_Chick"	0.5254492999071	"812"
"Female_Adult"	0.6809716	"813"
"Male_Adult"	0.7438078	"813"
"Female_Fledgling"	0.1360004	"813"
"Male_Fledgling"	0.2610085	"813"
"Female_Chick"	0.484755522169941	"813"
"Male_Chick"	0.553024380963582	"813"
"Female_Adult"	0.6554745	"814"
"Male_Adult"	0.7447451	"814"
"Female_Fledgling"	0.1526721	"814"
"Male_Fledgling"	0.2131508	"814"
"Female_Chick"	0.557053233776238	"814"
"Male_Chick"	0.577677122926584	"814"
"Female_Adult"	0.6728165	"815"
"Male_Adult"	0.7360004	"815"
"Female_Fledgling"	0.1491726	"815"
"Male_Fledgling"	0.2642687	"815"
"Female_Chick"	0.515017380412949	"815"
"Male_Chick"	0.57303797943785	"815"
"Female_Adult"	0.6480536	"816"
"Male_Adult"	0.6949667	"816"
"Female_Fledgling"	0.1747448	"816"
"Male_Fledgling"	0.2161019	"816"
"Female_Chick"	0.429541862924267	"816"
"Male_Chick"	0.528438910042222	"816"
"Female_Adult"	0.7004049	"817"
"Male_Adult"	0.697587	"817"
"Female_Fledgling"	0.165948	"817"
"Male_Fledgling"	0.1915965	"817"
"Female_Chick"	0.501739298131458	"817"
"Male_Chick"	0.619635828561949	"817"
"Female_Adult"	0.691436	"818"
"Male_Adult"	0.7097208	"818"
"Female_Fledgling"	0.1692741	"818"
"Male_Fledgling"	0.2294721	"818"
"Female_Chick"	0.502550276314173	"818"
"Male_Chick"	0.499978724807096	"818"
"Female_Adult"	0.6878081	"819"
"Male_Adult"	0.6768667	"819"
"Female_Fledgling"	0.1340076	"819"
"Male_Fledgling"	0.1905026	"819"
"Female_Chick"	0.483400020644359	"819"
"Male_Chick"	0.544880997498386	"819"
"Female_Adult"	0.6990752	"820"
"Male_Adult"	0.684733	"820"
"Female_Fledgling"	0.1434978	"820"
"Male_Fledgling"	0.2704859	"820"
"Female_Chick"	0.487395494064892	"820"
"Male_Chick"	0.610819398460399	"820"
"Female_Adult"	0.711355	"821"
"Male_Adult"	0.6858293	"821"
"Female_Fledgling"	0.1555991	"821"
"Male_Fledgling"	0.2565928	"821"
"Female_Chick"	0.511118278306391	"821"
"Male_Chick"	0.582307634267516	"821"
"Female_Adult"	0.7017463	"822"
"Male_Adult"	0.7102218	"822"
"Female_Fledgling"	0.1452378	"822"
"Male_Fledgling"	0.2620759	"822"
"Female_Chick"	0.451494862323795	"822"
"Male_Chick"	0.520417993935415	"822"
"Female_Adult"	0.6915429	"823"
"Male_Adult"	0.6905784	"823"
"Female_Fledgling"	0.1389727	"823"
"Male_Fledgling"	0.2162746	"823"
"Female_Chick"	0.490363935942662	"823"
"Male_Chick"	0.537796534669629	"823"
"Female_Adult"	0.6979191	"824"
"Male_Adult"	0.7490217	"824"
"Female_Fledgling"	0.147317	"824"
"Male_Fledgling"	0.2367087	"824"
"Female_Chick"	0.483181087225829	"824"
"Male_Chick"	0.58150350601174	"824"
"Female_Adult"	0.6514344	"825"
"Male_Adult"	0.6453653	"825"
"Female_Fledgling"	0.1367542	"825"
"Male_Fledgling"	0.1981271	"825"
"Female_Chick"	0.407859758492353	"825"
"Male_Chick"	0.562862626155535	"825"
"Female_Adult"	0.6339501	"826"
"Male_Adult"	0.6901875	"826"
"Female_Fledgling"	0.1304433	"826"
"Male_Fledgling"	0.2177348	"826"
"Female_Chick"	0.415553470121916	"826"
"Male_Chick"	0.558701470048311	"826"
"Female_Adult"	0.6644047	"827"
"Male_Adult"	0.6948682	"827"
"Female_Fledgling"	0.1447106	"827"
"Male_Fledgling"	0.2305063	"827"
"Female_Chick"	0.537950429512034	"827"
"Male_Chick"	0.533770689552467	"827"
"Female_Adult"	0.7051326	"828"
"Male_Adult"	0.7156031	"828"
"Female_Fledgling"	0.1628019	"828"
"Male_Fledgling"	0.2330933	"828"
"Female_Chick"	0.462750976718595	"828"
"Male_Chick"	0.508824277650086	"828"
"Female_Adult"	0.6986243	"829"
"Male_Adult"	0.71715	"829"
"Female_Fledgling"	0.1920896	"829"
"Male_Fledgling"	0.2211009	"829"
"Female_Chick"	0.477011249304556	"829"
"Male_Chick"	0.550668370091267	"829"
"Female_Adult"	0.7128083	"830"
"Male_Adult"	0.69761	"830"
"Female_Fledgling"	0.1322071	"830"
"Male_Fledgling"	0.1855011	"830"
"Female_Chick"	0.458084709830465	"830"
"Male_Chick"	0.585391203283974	"830"
"Female_Adult"	0.6262933	"831"
"Male_Adult"	0.7437929	"831"
"Female_Fledgling"	0.1365466	"831"
"Male_Fledgling"	0.2327889	"831"
"Female_Chick"	0.509900709184069	"831"
"Male_Chick"	0.548819879850781	"831"
"Female_Adult"	0.6613452	"832"
"Male_Adult"	0.7265557	"832"
"Female_Fledgling"	0.1583298	"832"
"Male_Fledgling"	0.2267033	"832"
"Female_Chick"	0.547147494693836	"832"
"Male_Chick"	0.557185296581546	"832"
"Female_Adult"	0.6949578	"833"
"Male_Adult"	0.704336	"833"
"Female_Fledgling"	0.145667	"833"
"Male_Fledgling"	0.2546496	"833"
"Female_Chick"	0.48562910459575	"833"
"Male_Chick"	0.626406601065327	"833"
"Female_Adult"	0.6867875	"834"
"Male_Adult"	0.6895769	"834"
"Female_Fledgling"	0.1931403	"834"
"Male_Fledgling"	0.2283117	"834"
"Female_Chick"	0.474844386211187	"834"
"Male_Chick"	0.534737185540337	"834"
"Female_Adult"	0.7191956	"835"
"Male_Adult"	0.7280422	"835"
"Female_Fledgling"	0.1642818	"835"
"Male_Fledgling"	0.1728903	"835"
"Female_Chick"	0.516743947923559	"835"
"Male_Chick"	0.496142366972816	"835"
"Female_Adult"	0.6210916	"836"
"Male_Adult"	0.7349173	"836"
"Female_Fledgling"	0.1160161	"836"
"Male_Fledgling"	0.209382	"836"
"Female_Chick"	0.44608910597671	"836"
"Male_Chick"	0.545994950613969	"836"
"Female_Adult"	0.6955826	"837"
"Male_Adult"	0.6994066	"837"
"Female_Fledgling"	0.1691463	"837"
"Male_Fledgling"	0.257598	"837"
"Female_Chick"	0.463733215741477	"837"
"Male_Chick"	0.525858613832769	"837"
"Female_Adult"	0.7060755	"838"
"Male_Adult"	0.6723471	"838"
"Female_Fledgling"	0.1481991	"838"
"Male_Fledgling"	0.2039406	"838"
"Female_Chick"	0.473551150617319	"838"
"Male_Chick"	0.518900431040374	"838"
"Female_Adult"	0.6755406	"839"
"Male_Adult"	0.6926933	"839"
"Female_Fledgling"	0.1157475	"839"
"Male_Fledgling"	0.2033847	"839"
"Female_Chick"	0.505633961440475	"839"
"Male_Chick"	0.51718252578137	"839"
"Female_Adult"	0.7185135	"840"
"Male_Adult"	0.6968763	"840"
"Female_Fledgling"	0.1350937	"840"
"Male_Fledgling"	0.2136278	"840"
"Female_Chick"	0.512707440421997	"840"
"Male_Chick"	0.511027296434347	"840"
"Female_Adult"	0.697704	"841"
"Male_Adult"	0.7239087	"841"
"Female_Fledgling"	0.1239155	"841"
"Male_Fledgling"	0.2330069	"841"
"Female_Chick"	0.519622194811965	"841"
"Male_Chick"	0.537904251665149	"841"
"Female_Adult"	0.7376591	"842"
"Male_Adult"	0.6581692	"842"
"Female_Fledgling"	0.1452599	"842"
"Male_Fledgling"	0.2269148	"842"
"Female_Chick"	0.447991481270851	"842"
"Male_Chick"	0.537958452754895	"842"
"Female_Adult"	0.6966276	"843"
"Male_Adult"	0.7050319	"843"
"Female_Fledgling"	0.1692393	"843"
"Male_Fledgling"	0.2587099	"843"
"Female_Chick"	0.504442197977676	"843"
"Male_Chick"	0.528304586740467	"843"
"Female_Adult"	0.7319362	"844"
"Male_Adult"	0.6735048	"844"
"Female_Fledgling"	0.13481	"844"
"Male_Fledgling"	0.1816934	"844"
"Female_Chick"	0.491250715623923	"844"
"Male_Chick"	0.544167296691389	"844"
"Female_Adult"	0.6571347	"845"
"Male_Adult"	0.7230044	"845"
"Female_Fledgling"	0.1378038	"845"
"Male_Fledgling"	0.2153218	"845"
"Female_Chick"	0.442318802510036	"845"
"Male_Chick"	0.540370792759953	"845"
"Female_Adult"	0.697877	"846"
"Male_Adult"	0.7064022	"846"
"Female_Fledgling"	0.1376082	"846"
"Male_Fledgling"	0.1801559	"846"
"Female_Chick"	0.504847630068764	"846"
"Male_Chick"	0.547016622376259	"846"
"Female_Adult"	0.698156	"847"
"Male_Adult"	0.7463146	"847"
"Female_Fledgling"	0.2159097	"847"
"Male_Fledgling"	0.2423701	"847"
"Female_Chick"	0.495294993920715	"847"
"Male_Chick"	0.566122854001775	"847"
"Female_Adult"	0.6802287	"848"
"Male_Adult"	0.7009353	"848"
"Female_Fledgling"	0.1560612	"848"
"Male_Fledgling"	0.2787747	"848"
"Female_Chick"	0.610108074559337	"848"
"Male_Chick"	0.52139412543833	"848"
"Female_Adult"	0.6732001	"849"
"Male_Adult"	0.7244327	"849"
"Female_Fledgling"	0.1293616	"849"
"Male_Fledgling"	0.2609281	"849"
"Female_Chick"	0.438819138653531	"849"
"Male_Chick"	0.531589742666333	"849"
"Female_Adult"	0.6552978	"850"
"Male_Adult"	0.719039	"850"
"Female_Fledgling"	0.1316154	"850"
"Male_Fledgling"	0.2247661	"850"
"Female_Chick"	0.410193003925948	"850"
"Male_Chick"	0.605739000970536	"850"
"Female_Adult"	0.6520658	"851"
"Male_Adult"	0.7078309	"851"
"Female_Fledgling"	0.198977	"851"
"Male_Fledgling"	0.2608189	"851"
"Female_Chick"	0.474670293978802	"851"
"Male_Chick"	0.585043959866069	"851"
"Female_Adult"	0.6534415	"852"
"Male_Adult"	0.7265787	"852"
"Female_Fledgling"	0.1316982	"852"
"Male_Fledgling"	0.1942382	"852"
"Female_Chick"	0.463527244728056	"852"
"Male_Chick"	0.518545010328974	"852"
"Female_Adult"	0.6927111	"853"
"Male_Adult"	0.710458	"853"
"Female_Fledgling"	0.1699961	"853"
"Male_Fledgling"	0.2328616	"853"
"Female_Chick"	0.482661860465376	"853"
"Male_Chick"	0.547495179871081	"853"
"Female_Adult"	0.6456316	"854"
"Male_Adult"	0.6913664	"854"
"Female_Fledgling"	0.166738	"854"
"Male_Fledgling"	0.2704968	"854"
"Female_Chick"	0.516910965629411	"854"
"Male_Chick"	0.551428753390256	"854"
"Female_Adult"	0.6151945	"855"
"Male_Adult"	0.7089873	"855"
"Female_Fledgling"	0.1076566	"855"
"Male_Fledgling"	0.2104324	"855"
"Female_Chick"	0.530664664399038	"855"
"Male_Chick"	0.487641642135277	"855"
"Female_Adult"	0.6936898	"856"
"Male_Adult"	0.7285731	"856"
"Female_Fledgling"	0.1535108	"856"
"Male_Fledgling"	0.2420304	"856"
"Female_Chick"	0.441768931728278	"856"
"Male_Chick"	0.544751315889101	"856"
"Female_Adult"	0.6539475	"857"
"Male_Adult"	0.6351478	"857"
"Female_Fledgling"	0.1307143	"857"
"Male_Fledgling"	0.2151682	"857"
"Female_Chick"	0.489673048278941	"857"
"Male_Chick"	0.551470368714822	"857"
"Female_Adult"	0.6830157	"858"
"Male_Adult"	0.7091648	"858"
"Female_Fledgling"	0.1262594	"858"
"Male_Fledgling"	0.233978	"858"
"Female_Chick"	0.50475764062034	"858"
"Male_Chick"	0.56889360027959	"858"
"Female_Adult"	0.6401367	"859"
"Male_Adult"	0.7058706	"859"
"Female_Fledgling"	0.1744843	"859"
"Male_Fledgling"	0.2076906	"859"
"Female_Chick"	0.467584500979868	"859"
"Male_Chick"	0.584039598182239	"859"
"Female_Adult"	0.676595	"860"
"Male_Adult"	0.7335067	"860"
"Female_Fledgling"	0.1288751	"860"
"Male_Fledgling"	0.2769737	"860"
"Female_Chick"	0.538564177361832	"860"
"Male_Chick"	0.495626968637815	"860"
"Female_Adult"	0.6586343	"861"
"Male_Adult"	0.7336123	"861"
"Female_Fledgling"	0.1525327	"861"
"Male_Fledgling"	0.2008239	"861"
"Female_Chick"	0.446318675101134	"861"
"Male_Chick"	0.576368704205778	"861"
"Female_Adult"	0.6397799	"862"
"Male_Adult"	0.6679774	"862"
"Female_Fledgling"	0.176243	"862"
"Male_Fledgling"	0.2412909	"862"
"Female_Chick"	0.495512919028353	"862"
"Male_Chick"	0.576774072138731	"862"
"Female_Adult"	0.6841245	"863"
"Male_Adult"	0.7178293	"863"
"Female_Fledgling"	0.1253694	"863"
"Male_Fledgling"	0.2301293	"863"
"Female_Chick"	0.438818399923704	"863"
"Male_Chick"	0.481428004630902	"863"
"Female_Adult"	0.7097317	"864"
"Male_Adult"	0.7057203	"864"
"Female_Fledgling"	0.1531654	"864"
"Male_Fledgling"	0.2575065	"864"
"Female_Chick"	0.482203796366376	"864"
"Male_Chick"	0.591936313178455	"864"
"Female_Adult"	0.6834018	"865"
"Male_Adult"	0.6458785	"865"
"Female_Fledgling"	0.1715347	"865"
"Male_Fledgling"	0.1834805	"865"
"Female_Chick"	0.443943650094916	"865"
"Male_Chick"	0.513458852638296	"865"
"Female_Adult"	0.6037991	"866"
"Male_Adult"	0.6947305	"866"
"Female_Fledgling"	0.1789931	"866"
"Male_Fledgling"	0.2515882	"866"
"Female_Chick"	0.536860195905852	"866"
"Male_Chick"	0.513925598543572	"866"
"Female_Adult"	0.6235401	"867"
"Male_Adult"	0.7198238	"867"
"Female_Fledgling"	0.1846757	"867"
"Male_Fledgling"	0.1701399	"867"
"Female_Chick"	0.477040539038193	"867"
"Male_Chick"	0.527908030577591	"867"
"Female_Adult"	0.662481	"868"
"Male_Adult"	0.7428775	"868"
"Female_Fledgling"	0.14627	"868"
"Male_Fledgling"	0.2158554	"868"
"Female_Chick"	0.493037361294487	"868"
"Male_Chick"	0.551911962841336	"868"
"Female_Adult"	0.6526178	"869"
"Male_Adult"	0.6749129	"869"
"Female_Fledgling"	0.1587488	"869"
"Male_Fledgling"	0.1726161	"869"
"Female_Chick"	0.508466732572627	"869"
"Male_Chick"	0.524159280985307	"869"
"Female_Adult"	0.690868	"870"
"Male_Adult"	0.7113551	"870"
"Female_Fledgling"	0.1192538	"870"
"Male_Fledgling"	0.2124404	"870"
"Female_Chick"	0.476794648963896	"870"
"Male_Chick"	0.53431420711925	"870"
"Female_Adult"	0.6618986	"871"
"Male_Adult"	0.662204	"871"
"Female_Fledgling"	0.2140231	"871"
"Male_Fledgling"	0.2066663	"871"
"Female_Chick"	0.431738773735511	"871"
"Male_Chick"	0.493164041422967	"871"
"Female_Adult"	0.6962635	"872"
"Male_Adult"	0.6994293	"872"
"Female_Fledgling"	0.1620024	"872"
"Male_Fledgling"	0.201828	"872"
"Female_Chick"	0.469956229038013	"872"
"Male_Chick"	0.495589286903959	"872"
"Female_Adult"	0.6989412	"873"
"Male_Adult"	0.7344363	"873"
"Female_Fledgling"	0.1480578	"873"
"Male_Fledgling"	0.2122491	"873"
"Female_Chick"	0.495479496858468	"873"
"Male_Chick"	0.60874833759674	"873"
"Female_Adult"	0.7144626	"874"
"Male_Adult"	0.6663823	"874"
"Female_Fledgling"	0.1479333	"874"
"Male_Fledgling"	0.2416166	"874"
"Female_Chick"	0.414020631297234	"874"
"Male_Chick"	0.548832470532652	"874"
"Female_Adult"	0.6915641	"875"
"Male_Adult"	0.6790074	"875"
"Female_Fledgling"	0.1512487	"875"
"Male_Fledgling"	0.2162483	"875"
"Female_Chick"	0.502085690015083	"875"
"Male_Chick"	0.549036220496909	"875"
"Female_Adult"	0.6551432	"876"
"Male_Adult"	0.6857164	"876"
"Female_Fledgling"	0.1849027	"876"
"Male_Fledgling"	0.2526542	"876"
"Female_Chick"	0.523593637586389	"876"
"Male_Chick"	0.532939337947881	"876"
"Female_Adult"	0.6290826	"877"
"Male_Adult"	0.7201929	"877"
"Female_Fledgling"	0.1621637	"877"
"Male_Fledgling"	0.2677892	"877"
"Female_Chick"	0.506636923522381	"877"
"Male_Chick"	0.503616994698243	"877"
"Female_Adult"	0.6886683	"878"
"Male_Adult"	0.7166469	"878"
"Female_Fledgling"	0.1495933	"878"
"Male_Fledgling"	0.2401854	"878"
"Female_Chick"	0.438418668374527	"878"
"Male_Chick"	0.546916623972904	"878"
"Female_Adult"	0.6640241	"879"
"Male_Adult"	0.7199184	"879"
"Female_Fledgling"	0.1213002	"879"
"Male_Fledgling"	0.2209237	"879"
"Female_Chick"	0.559290989140416	"879"
"Male_Chick"	0.560917752545354	"879"
"Female_Adult"	0.6977147	"880"
"Male_Adult"	0.6600647	"880"
"Female_Fledgling"	0.1530427	"880"
"Male_Fledgling"	0.2012294	"880"
"Female_Chick"	0.471908540403267	"880"
"Male_Chick"	0.544739939795304	"880"
"Female_Adult"	0.6292774	"881"
"Male_Adult"	0.7358927	"881"
"Female_Fledgling"	0.1779452	"881"
"Male_Fledgling"	0.2542491	"881"
"Female_Chick"	0.463778043090811	"881"
"Male_Chick"	0.499378010156585	"881"
"Female_Adult"	0.67003	"882"
"Male_Adult"	0.6729951	"882"
"Female_Fledgling"	0.1229274	"882"
"Male_Fledgling"	0.1961858	"882"
"Female_Chick"	0.460330180664907	"882"
"Male_Chick"	0.532030580013775	"882"
"Female_Adult"	0.7278306	"883"
"Male_Adult"	0.6897974	"883"
"Female_Fledgling"	0.1494846	"883"
"Male_Fledgling"	0.216428	"883"
"Female_Chick"	0.465791979585801	"883"
"Male_Chick"	0.481885723794493	"883"
"Female_Adult"	0.7259723	"884"
"Male_Adult"	0.7226477	"884"
"Female_Fledgling"	0.1421139	"884"
"Male_Fledgling"	0.2247215	"884"
"Female_Chick"	0.475307344470602	"884"
"Male_Chick"	0.569987226103474	"884"
"Female_Adult"	0.6411309	"885"
"Male_Adult"	0.6843365	"885"
"Female_Fledgling"	0.126158	"885"
"Male_Fledgling"	0.2435622	"885"
"Female_Chick"	0.462028528008389	"885"
"Male_Chick"	0.545781669297353	"885"
"Female_Adult"	0.6755349	"886"
"Male_Adult"	0.7517988	"886"
"Female_Fledgling"	0.0986337	"886"
"Male_Fledgling"	0.2275654	"886"
"Female_Chick"	0.448061196006594	"886"
"Male_Chick"	0.582742734061424	"886"
"Female_Adult"	0.7001317	"887"
"Male_Adult"	0.6773857	"887"
"Female_Fledgling"	0.1423472	"887"
"Male_Fledgling"	0.2400068	"887"
"Female_Chick"	0.48830015614432	"887"
"Male_Chick"	0.592608102030628	"887"
"Female_Adult"	0.7179396	"888"
"Male_Adult"	0.680568	"888"
"Female_Fledgling"	0.1571111	"888"
"Male_Fledgling"	0.2224017	"888"
"Female_Chick"	0.466815140288584	"888"
"Male_Chick"	0.50068476216679	"888"
"Female_Adult"	0.7111185	"889"
"Male_Adult"	0.7399458	"889"
"Female_Fledgling"	0.1460892	"889"
"Male_Fledgling"	0.229953	"889"
"Female_Chick"	0.507390108327059	"889"
"Male_Chick"	0.457193165726988	"889"
"Female_Adult"	0.6685471	"890"
"Male_Adult"	0.7078569	"890"
"Female_Fledgling"	0.1632136	"890"
"Male_Fledgling"	0.1820508	"890"
"Female_Chick"	0.531184053647724	"890"
"Male_Chick"	0.564378738552963	"890"
"Female_Adult"	0.6491375	"891"
"Male_Adult"	0.6801944	"891"
"Female_Fledgling"	0.2059578	"891"
"Male_Fledgling"	0.2608081	"891"
"Female_Chick"	0.449025624286139	"891"
"Male_Chick"	0.475926770989203	"891"
"Female_Adult"	0.7104596	"892"
"Male_Adult"	0.6841046	"892"
