"Phi" "p" "model" "npar" "AICc" "DeltaAICc" "weight" "Deviance" "iter"
"135" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2324.42637166437 62.4417192867036 9.85702563114046e-15 543.67822 192
"1216" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2147.82156909993 0 0.982720723564269 436.56152 193
"916" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2157.26418300283 9.44261390290376 0.0087496878206024 448.02973 194
"1116" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2157.94848300283 10.1269139029037 0.00621439280629464 448.71402 195
"816" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2160.47446397735 12.6528948774239 0.00175747397183716 453.26276 196
"416" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2164.53358300283 16.7120139029034 0.000230920455115408 455.29913 197
"516" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2164.97568300283 17.1541139029036 0.000185123524278585 455.74124 198
"316" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2166.01846397735 18.1968948774238 0.000109906808779686 458.8067 199
"1016" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2168.59510594059 20.7735368406647 3.0304973234212e-05 463.40318 200
"216" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2174.76276397735 26.9411948774241 1.38747120574873e-06 467.55098 201
"716" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2181.18120594059 33.3596368406647 5.60372759451429e-08 475.98929 202
"136" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2183.07990594059 35.2583368406649 2.16860047735515e-08 477.888 203
"616" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2189.48640282686 41.6648337269262 8.81102484837785e-10 486.3115 204
"917" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2324.55047991543 0 0.600297894740808 536.12513 205
"817" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2327.19177323944 2.64129332400307 0.160257093693364 540.78912 206
"1217" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2327.8218393512 3.27135943576513 0.116949978051654 537.37111 207
"1117" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2327.89927991543 3.34879999999976 0.112508190477628 539.47399 208
"1017" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2334.20221330049 9.65173338505883 0.00481414919466853 549.81929 209
"317" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2335.45247323944 10.9019933240029 0.00257649348778145 549.04979 210
"517" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2335.47257991543 10.9220999999998 0.00255072089525831 547.04729 211
"417" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2344.88637991543 20.3359 2.30399877057271e-05 556.46106 212
"217" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2345.87017323944 21.3196933240029 1.40881587589418e-05 559.46747 213
"717" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2346.95091330049 22.4004333850589 8.20681256283619e-06 562.56801 214
"137" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2356.29561330049 31.745133385059 7.67359178364715e-08 571.91271 215
"617" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2356.54429409283 31.9938141773937 6.77638923927891e-08 574.17825 216
"818" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2351.91806778524 0 0.462073392721377 519.86899 217
"1118" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2353.70150920081 1.78344141557091 0.18942686803643 519.63085 218
"918" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2353.87510920081 1.95704141557098 0.173678003353855 519.80446 219
"1218" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2353.99846774194 2.0803999567006 0.163289346466523 517.90351 220
"518" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2360.80150920081 8.88344141557081 0.00544121852517787 526.73084 221
"1018" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2361.20043802817 9.28237024293412 0.00445727955955265 531.17012 222
"318" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2363.20836778524 11.2903000000001 0.00163325300915243 531.15921 223
"718" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2380.60533802817 28.6872702429341 2.7248925269292e-07 550.57509 224
"218" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2381.22036778523 29.3022999999998 2.00353698104751e-07 549.17121 225
"418" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2381.74540920081 29.827341415571 1.54094120430058e-07 547.67476 226
"618" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2387.76061447721 35.8425466919771 7.61378902800352e-09 559.74647 227
"138" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2389.16263802817 37.2445702429341 3.77707225446027e-09 559.13238 228
"1219" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2337.74300939227 0 0.478493847150289 537.26197 229
"819" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2338.95434137931 1.21133198704501 0.2611192915542 542.52037 230
"1119" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2340.71167888199 2.96866948972183 0.108452100702967 542.25555 231
"919" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2340.80307888199 3.06006948972208 0.103607384612572 542.34701 232
"519" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2343.05047888199 5.30746948972228 0.0336801487970526 544.5944 233
"1019" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2345.36359110958 7.62058171731405 0.0105946853523806 550.94895 234
"319" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2347.28574137931 9.54273198704504 0.00405227057031699 550.85181 235
"419" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2367.44817888199 29.7051694897223 1.69621445908078e-07 568.99213 236
"219" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2369.50004137931 31.7570319870447 6.08029262321475e-08 573.06613 237
"719" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2370.55759110958 32.814581717314 3.58327776557337e-08 576.14297 238
"139" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2375.66819110958 37.925181717314 2.78309342396642e-09 581.25359 239
"619" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2376.12032231405 38.3773129217843 2.21997836260499e-09 583.72229 240
"1220" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2202.77940328542 0 0.93168179215572 426.21484 241
"1120" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2208.11579521204 5.33639192661758 0.064637540762369 433.57589 242
"820" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2215.38475502392 12.6053517385026 0.00170627982970617 442.86677 243
"420" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2216.59589521204 13.8164919266178 0.000931224742645464 442.05597 244
"920" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2216.70129521204 13.9218919266177 0.000883419919279829 442.16142 245
"220" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2221.36335502392 18.5839517385025 8.58645231033657e-05 448.8454 246
"520" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2222.32249521204 19.5430919266178 5.31543873174182e-05 447.7826 247
"320" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2224.33015502392 21.5507517385026 1.94796579961039e-05 451.81221 248
"1020" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2230.84127704918 28.0618737637592 7.51119685878423e-07 460.34253 249
"720" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2232.34557704918 29.5661737637593 3.540418079613e-07 461.84679 250
"140" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2234.23197704918 31.4525737637591 1.37856736932189e-07 463.73326 251
"620" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2244.0771556314 41.2977523459786 1.00363229749788e-09 475.59477 252
"1221" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2175.58546909993 0 0.646012548084101 448.60692 253
"921" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2177.78698300283 2.20151390290357 0.214876184548534 452.83405 254
"821" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2179.52916397735 3.94369487742415 0.0899245953005508 456.59893 255
"1121" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2180.94438300283 5.35891390290362 0.0443167175156399 455.99145 256
"421" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2185.63798300283 10.0525139029037 0.00423999451843419 460.68504 257
"221" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2190.82436397735 15.2388948774242 0.000317071331206424 467.89414 258
"721" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2190.93210594059 15.3466368406648 0.000300442319317022 470.02169 259
"521" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2198.89658300283 23.3111139029038 5.60140385884317e-06 473.94366 260
"1021" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2199.22680594059 23.6413368406647 4.74886568572124e-06 478.31639 261
"321" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2200.87246397735 25.2869948774241 2.08564209722985e-06 477.94221 262
"621" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2212.68500282686 37.0995337269264 5.67779312199501e-09 493.79166 263
"141" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2213.02390594059 37.438436840665 4.79278214070393e-09 492.11352 264
"1222" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2264.08215121951 0 0.943371607092826 504.80734 265
"922" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2271.12889492214 7.04674370262728 0.0278292721766647 513.87851 266
"822" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2272.14297807848 8.06082685897218 0.0167608673439953 516.91437 267
"1122" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2272.80809492214 8.72594370262732 0.0120189962951646 515.55772 268
"422" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2285.73809492214 21.6559437026276 1.87134721762787e-05 528.48771 269
"522" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2294.85649492214 30.7743437026274 1.95938136770351e-07 537.60614 270
"222" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2295.19197807848 31.1098268589722 1.65679865041585e-07 539.96336 271
"1022" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2296.80179513185 32.7196439123336 7.40802433899132e-08 543.59217 272
"722" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2296.96219513185 32.8800439123338 6.83710080484012e-08 543.75254 273
"322" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2298.05697807848 33.9748268589724 3.95496720646425e-08 542.82835 274
"142" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2323.08889513185 59.0067439123336 1.45054485483918e-13 569.87925 275
"622" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2323.77724054054 59.6950893210283 1.02815562674823e-13 572.58384 276
"923" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2237.57079335142 0 0.923338327336147 498.36332 277
"823" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2243.68223220339 6.11143885196498 0.0434789230541938 506.49653 278
"1123" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2245.58619335142 8.01539999999977 0.0167818126420685 506.37867 279
"1223" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2245.67019959267 8.09940624124283 0.016091522790078 504.4382 280
"1023" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2254.73301056911 17.1622172176808 0.000173233845405138 519.56631 281
"323" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2256.64313220339 19.072338851965 6.66584334608116e-05 519.45744 282
"523" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2256.85909335142 19.2882999999997 5.98356117635126e-05 517.65158 283
"723" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2262.05031056911 24.4795172176805 4.4637641473483e-06 526.88365 284
"423" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2263.03259335143 25.4618 2.73150024390777e-06 523.82508 285
"223" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2263.22203220339 25.651238851965 2.48464942258486e-06 526.03632 286
"623" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2276.03082288423 38.4600295328 4.11028147157049e-09 542.88045 287
"143" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2277.22461056911 39.6538172176806 2.26278797054152e-09 542.05786 288
"1224" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2297.95695081967 0 0.964474536989234 499.23042 289
"824" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2306.07929836289 8.12234754322026 0.0166167240346259 511.39934 290
"1124" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2306.60369351536 8.6467426956865 0.0127842262137513 509.90177 291
"924" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2308.07689351536 10.1199426956864 0.00612030593060362 511.37505 292
"1024" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2323.8565597137 25.8996088940298 2.29225090726842e-06 531.19569 293
"324" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2325.12279836289 27.1658475432205 1.21703179471712e-06 530.44279 294
"524" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2326.36359351536 28.4066426956865 6.54435244715472e-07 529.66173 295
"424" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2331.84729351536 33.8903426956863 4.2179007383382e-08 535.14539 296
"224" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2340.03469836289 42.0777475432201 7.03435014066176e-10 545.35467 297
"724" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2342.2623597137 44.3054088940298 2.30936971284844e-10 549.60152 298
"144" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2355.6707597137 57.7138088940296 2.83071665535525e-13 563.00994 299
"624" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2356.61787193461 58.6609211149334 1.76292401781262e-13 565.97342 300
"525" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2441.2754640427 0 0.403462751638143 510.98057 301
"825" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2442.39746666667 1.12200262397164 0.230230932212903 514.12395 302
"925" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2443.23086404269 1.95539999999983 0.151772724798707 512.93596 303
"1125" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2444.4113640427 3.13590000000022 0.084110732122698 514.11652 304
"1025" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2444.92706269154 3.65159864884345 0.0649933427787949 518.67225 305
"1225" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2445.81266021362 4.53719617092293 0.0417410928999867 513.49372 306
"325" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2446.94566666667 5.67020262397182 0.0236883379709327 518.67222 307
"725" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2473.59636269154 32.3208986488435 3.86731439294903e-08 547.3416 308
"225" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2474.59306666667 33.3176026239717 2.34951358886147e-08 546.31959 309
"425" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2475.9167640427 34.6413000000002 1.21210635476631e-08 545.62186 310
"625" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2476.92484673768 35.6493826949882 7.32214546071111e-09 552.68606 311
"145" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2478.15096269154 36.8754986488434 3.96634653934978e-09 551.89616 312
"1226" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2287.84209530062 0 0.559480082714009 503.01319 313
"826" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2289.70919468599 1.86709938536796 0.219962754890515 508.92743 314
"926" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2290.73974751381 2.89765221319021 0.131391553367868 507.93579 315
"1126" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2291.60954751381 3.76745221319015 0.0850536149837657 508.80565 316
"426" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2298.57234751381 10.7302522131904 0.00261661584895675 515.76843 317
"726" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2300.91863103448 13.076535733861 0.000809563603040295 522.15624 318
"226" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2301.70969468599 13.8675993853681 0.000545096866218113 520.92792 319
"526" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2305.14214751381 17.3000522131902 9.79774256023247e-05 522.3382 320
"1026" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2307.47583103448 19.6337357338607 3.0505144478121e-05 528.71344 321
"326" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2309.32429468599 21.4821993853679 1.2105543825226e-05 528.54255 322
"626" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2319.48145079256 31.6393554919346 7.54025233586449e-08 542.73561 323
"146" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2320.14143103448 32.299335733861 5.42091991352127e-08 541.37899 324
"827" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2094.42905128205 0 0.336503732252098 467.7217 325
"1227" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2094.43306162876 0.0040103467085828 0.335829659976304 463.67565 326
"1127" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2095.86537184751 1.43632056545539 0.164095562728325 467.13445 327
"927" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2095.96977184751 1.54072056545556 0.155749501603295 467.2389 328
"527" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2103.04987184751 8.62082056545569 0.00451858529799207 474.31901 329
"1027" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2105.81479341142 11.3857421293683 0.00113398522455444 481.12802 330
"427" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2106.54117184751 12.1121205654554 0.000788635499803319 477.8103 331
"327" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2107.31545128205 12.8863999999999 0.000535480523954524 480.60804 332
"727" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2107.60629341142 13.1772421293686 0.000463007593550722 482.91951 333
"227" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2107.99305128205 13.5639999999999 0.000381596786872634 481.28568 334
"627" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2123.87609173372 29.4470404516715 1.35720764461868e-07 501.20689 335
"147" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2124.17649341142 29.7474421293682 1.16792485714864e-07 499.48967 336
"928" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2229.10905397924 0 0.566192784174863 447.70962 337
"1228" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2230.72845373961 1.61939976037365 0.251951031228114 447.30408 338
"828" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2232.00775504841 2.89870106917078 0.132898289320565 452.63053 339
"1128" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2234.00785397924 4.89879999999994 0.0488881300764566 452.60848 340
"528" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2248.41155397924 19.3025000000002 3.64317230432709e-05 467.01212 341
"1028" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2249.21385114029 20.1047971610519 2.43928809832962e-05 471.85608 342
"328" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2251.22425504841 22.1152010691708 8.92708016920971e-06 471.84702 343
"428" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2265.49705397924 36.3879999999999 7.10248829161172e-09 484.09767 344
"728" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2266.53035114029 37.4212971610518 4.23675059246391e-09 489.17254 345
"228" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2267.86345504841 38.7544010691709 2.17546982274466e-09 488.4863 346
"628" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2283.85693646409 54.7478824848499 7.32171299135021e-13 508.51571 347
